x, y, z, Dynamic Pressure
0.316,0.102,0.041,1.44700396
0.327,0.102,0.041,1.35281003
0.337,0.102,0.041,1.22309566
0.347,0.102,0.041,1.06909597
0.357,0.102,0.041,0.902487099
0.367,0.102,0.041,0.734071076
0.378,0.102,0.041,0.573486507
0.388,0.102,0.041,0.429345518
0.398,0.102,0.041,0.307954341
0.408,0.102,0.041,0.212582454
0.418,0.102,0.041,0.142514497
0.429,0.102,0.041,0.0944224074
0.439,0.102,0.041,0.0632593334
0.449,0.102,0.041,0.0439703166
0.459,0.102,0.041,0.0333759077
0.469,0.102,0.041,0.0279413871
0.48,0.102,0.041,0.025094552
0.49,0.102,0.041,0.0236468501
0.5,0.102,0.041,0.0231586657
0.,0.112,0.041,0.00893296674
0.010,0.112,0.041,0.00975604728
0.020,0.112,0.041,0.012609385
0.031,0.112,0.041,0.0185942631
0.041,0.112,0.041,0.0292258766
0.051,0.112,0.041,0.047039859
0.061,0.112,0.041,0.0754022226
0.071,0.112,0.041,0.118095979
0.082,0.112,0.041,0.178815499
0.092,0.112,0.041,0.260164618
0.102,0.112,0.041,0.363175482
0.112,0.112,0.041,0.487100393
0.122,0.112,0.041,0.630011916
0.133,0.112,0.041,0.789280534
0.143,0.112,0.041,0.961403847
0.153,0.112,0.041,1.14067626
0.163,0.112,0.041,1.31750131
0.173,0.112,0.041,1.47803247
0.184,0.112,0.041,1.60713398
0.194,0.112,0.041,1.69432461
0.204,0.112,0.041,1.7397294
0.214,0.112,0.041,1.75513816
0.224,0.112,0.041,1.75952625
0.235,0.112,0.041,1.77192378
0.245,0.112,0.041,1.80660546
0.255,0.112,0.041,1.87128639
0.265,0.112,0.041,1.96438134
0.276,0.112,0.041,2.07127237
0.286,0.112,0.041,2.16398787
0.296,0.112,0.041,2.2092433
0.306,0.112,0.041,2.18187189
0.316,0.112,0.041,2.07458234
0.327,0.112,0.041,1.89862466
0.337,0.112,0.041,1.6768595
0.347,0.112,0.041,1.43409646
0.357,0.112,0.041,1.18988514
0.367,0.112,0.041,0.956940889
0.378,0.112,0.041,0.743335545
0.388,0.112,0.041,0.555569589
0.398,0.112,0.041,0.39868778
0.408,0.112,0.041,0.275558203
0.418,0.112,0.041,0.184990078
0.429,0.112,0.041,0.122757018
0.439,0.112,0.041,0.082470566
0.449,0.112,0.041,0.0575719066
0.459,0.112,0.041,0.0438640937
0.469,0.112,0.041,0.0368267968
0.48,0.112,0.041,0.0331106298
0.49,0.112,0.041,0.0311878342
0.5,0.112,0.041,0.0305350125
0.,0.122,0.041,0.0122307735
0.010,0.122,0.041,0.0132731274
0.020,0.122,0.041,0.0169573911
0.031,0.122,0.041,0.0248119198
0.041,0.122,0.041,0.0389378294
0.051,0.122,0.041,0.0629002899
0.061,0.122,0.041,0.10136947
0.071,0.122,0.041,0.15946278
0.082,0.122,0.041,0.242025152
0.092,0.122,0.041,0.352411151
0.102,0.122,0.041,0.492297262
0.112,0.122,0.041,0.662216842
0.122,0.122,0.041,0.863130808
0.133,0.122,0.041,1.09697688
0.143,0.122,0.041,1.36475813
0.153,0.122,0.041,1.66129231
0.163,0.122,0.041,1.96874213
0.173,0.122,0.041,2.25422692
0.184,0.122,0.041,2.47766185
0.194,0.122,0.041,2.60948348
0.204,0.122,0.041,2.64788651
0.214,0.122,0.041,2.62332487
0.224,0.122,0.041,2.58553338
0.235,0.122,0.041,2.58293056
0.245,0.122,0.041,2.64783359
0.255,0.122,0.041,2.78966212
0.265,0.122,0.041,2.99257421
0.276,0.122,0.041,3.21252608
0.286,0.122,0.041,3.38355017
0.296,0.122,0.041,3.44121099
0.306,0.122,0.041,3.34813452
0.316,0.122,0.041,3.10633492
0.327,0.122,0.041,2.75313115
0.337,0.122,0.041,2.34444761
0.347,0.122,0.041,1.93330646
0.357,0.122,0.041,1.55432284
0.367,0.122,0.041,1.22141957
0.378,0.122,0.041,0.935570955
0.388,0.122,0.041,0.694739044
0.398,0.122,0.041,0.497855902
0.408,0.122,0.041,0.344568998
0.418,0.122,0.041,0.232028663
0.429,0.122,0.041,0.154678851
0.439,0.122,0.041,0.104634076
0.449,0.122,0.041,0.0737384781
0.459,0.122,0.041,0.056565363
0.469,0.122,0.041,0.0476478189
0.48,0.122,0.041,0.0428552441
0.49,0.122,0.041,0.0402972996
0.5,0.122,0.041,0.0394195653
0.,0.133,0.041,0.0164994579
0.010,0.133,0.041,0.0177760348
0.020,0.133,0.041,0.0223775115
0.031,0.133,0.041,0.0323389918
0.041,0.133,0.041,0.0504894219
0.051,0.133,0.041,0.0816166848
0.061,0.133,0.041,0.13190116
0.071,0.133,0.041,0.20795618
0.082,0.133,0.041,0.315895915
0.092,0.133,0.041,0.460178167
0.102,0.133,0.041,0.644385457
0.112,0.133,0.041,0.87348789
0.122,0.133,0.041,1.15716791
0.133,0.133,0.041,1.51018596
0.143,0.133,0.041,1.94626677
0.153,0.133,0.041,2.46347237
0.163,0.133,0.041,3.02660108
0.173,0.133,0.041,3.56100869
0.184,0.133,0.041,3.97258997
0.194,0.133,0.041,4.19202423
0.204,0.133,0.041,4.21533585
0.214,0.133,0.041,4.1130476
0.224,0.133,0.041,4.00018024
0.235,0.133,0.041,3.98535371
0.245,0.133,0.041,4.13135052
0.255,0.133,0.041,4.44190454
0.265,0.133,0.041,4.86204052
0.276,0.133,0.041,5.2819314
0.286,0.133,0.041,5.56606579
0.296,0.133,0.041,5.60309124
0.306,0.133,0.041,5.34535646
0.316,0.133,0.041,4.82194281
0.327,0.133,0.041,4.12254953
0.337,0.133,0.041,3.36312819
0.347,0.133,0.041,2.64662933
0.357,0.133,0.041,2.03455353
0.367,0.133,0.041,1.54156053
0.378,0.133,0.041,1.15215635
0.388,0.133,0.041,0.844359994
0.398,0.133,0.041,0.602254689
0.408,0.133,0.041,0.417113304
0.418,0.133,0.041,0.28210029
0.429,0.133,0.041,0.189470306
0.439,0.133,0.041,0.129603803
0.449,0.133,0.041,0.0926318169
0.459,0.133,0.041,0.071692273
0.469,0.133,0.041,0.0605632365
0.48,0.133,0.041,0.0544296354
0.49,0.133,0.041,0.0510182679
0.5,0.133,0.041,0.0498306081
0.,0.143,0.041,0.0219291933
0.010,0.143,0.041,0.0234443154
0.020,0.143,0.041,0.0290010665
0.031,0.143,0.041,0.041194696
0.041,0.143,0.041,0.0636960939
0.051,0.143,0.041,0.102651149
0.061,0.143,0.041,0.16586329
0.071,0.143,0.041,0.261478931
0.082,0.143,0.041,0.397002429
0.092,0.143,0.041,0.578742862
0.102,0.143,0.041,0.814629734
0.112,0.143,0.041,1.11966598
0.122,0.143,0.041,1.52209747
0.133,0.143,0.041,2.06308055
0.143,0.143,0.041,2.78176498
0.153,0.143,0.041,3.68190122
0.163,0.143,0.041,4.69433022
0.173,0.143,0.041,5.66777945
0.184,0.143,0.041,6.41355848
0.194,0.143,0.041,6.79390574
0.204,0.143,0.041,6.80338097
0.214,0.143,0.041,6.58694553
0.224,0.143,0.041,6.37793541
0.235,0.143,0.041,6.38871908
0.245,0.143,0.041,6.72358942
0.255,0.143,0.041,7.35801458
0.265,0.143,0.041,8.1488409
0.276,0.143,0.041,8.8650074
0.286,0.143,0.041,9.26379299
0.296,0.143,0.041,9.17705727
0.306,0.143,0.041,8.56469154
0.316,0.143,0.041,7.51863956
0.327,0.143,0.041,6.21967316
0.337,0.143,0.041,4.87487745
0.347,0.143,0.041,3.65912461
0.357,0.143,0.041,2.67341852
0.367,0.143,0.041,1.93353689
0.378,0.143,0.041,1.3958509
0.388,0.143,0.041,1.0021621
0.398,0.143,0.041,0.708669364
0.408,0.143,0.041,0.49054262
0.418,0.143,0.041,0.333485752
0.429,0.143,0.041,0.226128384
0.439,0.143,0.041,0.156935126
0.449,0.143,0.041,0.114269041
0.459,0.143,0.041,0.0893437639
0.469,0.143,0.041,0.0756042525
0.48,0.143,0.041,0.0678077936
0.49,0.143,0.041,0.0632651076
0.5,0.143,0.041,0.0616599433
0.,0.153,0.041,0.0287297349
0.010,0.153,0.041,0.0304743256
0.020,0.153,0.041,0.0369649231
0.031,0.153,0.041,0.0513522997
0.041,0.153,0.041,0.0782460421
0.051,0.153,0.041,0.125178397
0.061,0.153,0.041,0.201530978
0.071,0.153,0.041,0.316915542
0.082,0.153,0.041,0.480403841
0.092,0.153,0.041,0.701353133
0.102,0.153,0.041,0.995542765
0.112,0.153,0.041,1.39565027
0.122,0.153,0.041,1.96157908
0.133,0.153,0.041,2.77815342
0.143,0.153,0.041,3.92481947
0.153,0.153,0.041,5.41262102
0.163,0.153,0.041,7.11848831
0.173,0.153,0.041,8.7752018
0.184,0.153,0.041,10.0534353
0.194,0.153,0.041,10.7128868
0.204,0.153,0.041,10.7471132
0.214,0.153,0.041,10.4207077
0.224,0.153,0.041,10.1534281
0.235,0.153,0.041,10.3087406
0.245,0.153,0.041,11.030611
0.255,0.153,0.041,12.2134809
0.265,0.153,0.041,13.5436049
0.276,0.153,0.041,14.5975599
0.286,0.153,0.041,14.9966164
0.296,0.153,0.041,14.5395994
0.306,0.153,0.041,13.2511854
0.316,0.153,0.041,11.3435545
0.327,0.153,0.041,9.13005733
0.337,0.153,0.041,6.9312439
0.347,0.153,0.041,5.00269175
0.357,0.153,0.041,3.4880774
0.367,0.153,0.041,2.40297246
0.378,0.153,0.041,1.66565454
0.388,0.153,0.041,1.16486812
0.398,0.153,0.041,0.81382829
0.408,0.153,0.041,0.562340021
0.418,0.153,0.041,0.384408891
0.429,0.153,0.041,0.263444722
0.439,0.153,0.041,0.18559888
0.449,0.153,0.041,0.137659132
0.459,0.153,0.041,0.10884174
0.469,0.153,0.041,0.0923221931
0.48,0.153,0.041,0.0826299489
0.49,0.153,0.041,0.0767150745
0.5,0.153,0.041,0.0745815784
0.,0.163,0.041,0.0370721295
0.010,0.163,0.041,0.0390379205
0.020,0.163,0.041,0.0463897027
0.031,0.163,0.041,0.0627843365
0.041,0.163,0.041,0.0938472971
0.051,0.163,0.041,0.148299083
0.061,0.163,0.041,0.236910731
0.071,0.163,0.041,0.370642334
0.082,0.163,0.041,0.560291171
0.092,0.163,0.041,0.819626153
0.102,0.163,0.041,1.17595458
0.112,0.163,0.041,1.68747675
0.122,0.163,0.041,2.45894647
0.133,0.163,0.041,3.6359129
0.143,0.163,0.041,5.35385847
0.153,0.163,0.041,7.63705921
0.163,0.163,0.041,10.2968197
0.173,0.163,0.041,12.9165831
0.184,0.163,0.041,14.9793224
0.194,0.163,0.041,16.1050129
0.204,0.163,0.041,16.2841434
0.214,0.163,0.041,15.948843
0.224,0.163,0.041,15.7785826
0.235,0.163,0.041,16.3260994
0.245,0.163,0.041,17.73699
0.255,0.163,0.041,19.7164803
0.265,0.163,0.041,21.6596031
0.276,0.163,0.041,22.8913898
0.286,0.163,0.041,22.9338779
0.296,0.163,0.041,21.6538544
0.306,0.163,0.041,19.2408085
0.316,0.163,0.041,16.0881557
0.327,0.163,0.041,12.6612291
0.337,0.163,0.041,9.38737583
0.347,0.163,0.041,6.58675146
0.357,0.163,0.041,4.43072748
0.367,0.163,0.041,2.92688823
0.378,0.163,0.041,1.9501611
0.388,0.163,0.041,1.32630968
0.398,0.163,0.041,0.914126396
0.408,0.163,0.041,0.63025701
0.418,0.163,0.041,0.433273345
0.429,0.163,0.041,0.300184846
0.439,0.163,0.041,0.214512408
0.449,0.163,0.041,0.161656812
0.459,0.163,0.041,0.129242778
0.469,0.163,0.041,0.110040084
0.48,0.163,0.041,0.0983395129
0.49,0.163,0.041,0.0908774659
0.5,0.163,0.041,0.0881115198
0.,0.173,0.041,0.0471335128
0.010,0.173,0.041,0.0493316017
0.020,0.173,0.041,0.0574462824
0.031,0.173,0.041,0.0755468607
0.041,0.173,0.041,0.110314436
0.051,0.173,0.041,0.171231225
0.061,0.173,0.041,0.270120651
0.071,0.173,0.041,0.419160247
0.082,0.173,0.041,0.630880594
0.092,0.173,0.041,0.924325407
0.102,0.173,0.041,1.34066403
0.112,0.173,0.041,1.96864629
0.122,0.173,0.041,2.96667242
0.133,0.173,0.041,4.55439663
0.143,0.173,0.041,6.94157219
0.153,0.173,0.041,10.184989
0.163,0.173,0.041,14.0381718
0.173,0.173,0.041,17.9179592
0.184,0.173,0.041,21.0801678
0.194,0.173,0.041,22.9645042
0.204,0.173,0.041,23.5440521
0.214,0.173,0.041,23.4540081
0.224,0.173,0.041,23.6962852
0.235,0.173,0.041,25.0204239
0.245,0.173,0.041,27.4639282
0.255,0.173,0.041,30.3589153
0.265,0.173,0.041,32.6856194
0.276,0.173,0.041,33.555645
0.286,0.173,0.041,32.5631218
0.296,0.173,0.041,29.8258152
0.306,0.173,0.041,25.8061218
0.316,0.173,0.041,21.1006126
0.327,0.173,0.041,16.2932663
0.337,0.173,0.041,11.8710308
0.347,0.173,0.041,8.17432594
0.357,0.173,0.041,5.37005043
0.367,0.173,0.041,3.44292116
0.378,0.173,0.041,2.22320724
0.388,0.173,0.041,1.47625244
0.398,0.173,0.041,1.00550389
0.408,0.173,0.041,0.692435801
0.418,0.173,0.041,0.478942156
0.429,0.173,0.041,0.335384786
0.439,0.173,0.041,0.242865637
0.449,0.173,0.041,0.185577482
0.459,0.173,0.041,0.149846241
0.469,0.173,0.041,0.128077924
0.48,0.173,0.041,0.114311241
0.49,0.173,0.041,0.105159357
0.5,0.173,0.041,0.10165865
0.,0.184,0.041,0.0589820221
0.010,0.184,0.041,0.0614995323
0.020,0.184,0.041,0.0703511983
0.031,0.184,0.041,0.089887619
0.041,0.184,0.041,0.127787277
0.051,0.184,0.041,0.193557382
0.061,0.184,0.041,0.2997953
0.071,0.184,0.041,0.459793001
0.082,0.184,0.041,0.687411129
0.092,0.184,0.041,1.00666296
0.102,0.184,0.041,1.47208917
0.112,0.184,0.041,2.20243239
0.122,0.184,0.041,3.41045928
0.133,0.184,0.041,5.39684296
0.143,0.184,0.041,8.46616173
0.153,0.184,0.041,12.7446785
0.163,0.184,0.041,17.9642067
0.173,0.184,0.041,23.3880844
0.184,0.184,0.041,28.0288086
0.194,0.184,0.041,31.1038685
0.204,0.184,0.041,32.5271187
0.214,0.184,0.041,33.1336708
0.224,0.184,0.041,34.2689133
0.235,0.184,0.041,36.821949
0.245,0.184,0.041,40.5230103
0.255,0.184,0.041,44.1126404
0.265,0.184,0.041,46.122345
0.276,0.184,0.041,45.6562653
0.286,0.184,0.041,42.6882935
0.296,0.184,0.041,37.8099632
0.306,0.184,0.041,31.8141346
0.316,0.184,0.041,25.4448643
0.327,0.184,0.041,19.3140106
0.337,0.184,0.041,13.8825073
0.347,0.184,0.041,9.44526386
0.357,0.184,0.041,6.12355232
0.367,0.184,0.041,3.86171365
0.378,0.184,0.041,2.44804287
0.388,0.184,0.041,1.60181522
0.398,0.184,0.041,1.0839473
0.408,0.184,0.041,0.747606635
0.418,0.184,0.041,0.520789802
0.429,0.184,0.041,0.368495136
0.439,0.184,0.041,0.269991875
0.449,0.184,0.041,0.208643988
0.459,0.184,0.041,0.169865295
0.469,0.184,0.041,0.145645961
0.48,0.184,0.041,0.129824862
0.49,0.184,0.041,0.118894398
0.5,0.184,0.041,0.114572972
0.,0.194,0.041,0.0726638436
0.010,0.194,0.041,0.0756770894
0.020,0.194,0.041,0.0854806751
0.031,0.194,0.041,0.10644564
0.041,0.194,0.041,0.146591082
0.051,0.194,0.041,0.215110928
0.061,0.194,0.041,0.325326204
0.071,0.194,0.041,0.491173536
0.082,0.194,0.041,0.727187753
0.092,0.194,0.041,1.06044805
0.102,0.194,0.041,1.55500245
0.112,0.194,0.041,2.35248208
0.122,0.194,0.041,3.71079469
0.133,0.194,0.041,6.00791216
0.143,0.194,0.041,9.65977764
0.153,0.194,0.041,14.9116879
0.163,0.194,0.041,21.5462437
0.173,0.194,0.041,28.7355118
0.184,0.194,0.041,35.2736588
0.194,0.194,0.041,40.124279
0.204,0.194,0.041,43.0546951
0.214,0.194,0.041,45.0119362
0.224,0.194,0.041,47.6236572
0.235,0.194,0.041,51.7913818
0.245,0.194,0.041,56.7047844
0.255,0.194,0.041,60.3492813
0.265,0.194,0.041,60.9040833
0.276,0.194,0.041,57.830101
0.286,0.194,0.041,51.8805771
0.296,0.194,0.041,44.3059807
0.306,0.194,0.041,36.1889877
0.316,0.194,0.041,28.2886086
0.327,0.194,0.041,21.1164799
0.337,0.194,0.041,15.0044155
0.347,0.194,0.041,10.1326399
0.357,0.194,0.041,6.53643751
0.367,0.194,0.041,4.10503244
0.378,0.194,0.041,2.59211135
0.388,0.194,0.041,1.69213223
0.398,0.194,0.041,1.14669991
0.408,0.194,0.041,0.795214891
0.418,0.194,0.041,0.558566213
0.429,0.194,0.041,0.399086714
0.439,0.194,0.041,0.295267344
0.449,0.194,0.041,0.230159849
0.459,0.194,0.041,0.188534975
0.469,0.194,0.041,0.161952928
0.48,0.194,0.041,0.144125462
0.49,0.194,0.041,0.131394461
0.5,0.194,0.041,0.126218587
0.,0.204,0.041,0.0878897607
0.010,0.204,0.041,0.0915502533
0.020,0.204,0.041,0.102615386
0.031,0.204,0.041,0.125043377
0.041,0.204,0.041,0.166435212
0.051,0.204,0.041,0.23571521
0.061,0.204,0.041,0.34672609
0.071,0.204,0.041,0.513449788
0.082,0.204,0.041,0.750266254
0.092,0.204,0.041,1.08434856
0.102,0.204,0.041,1.58257401
0.112,0.204,0.041,2.39706469
0.122,0.204,0.041,3.81238627
0.133,0.204,0.041,6.26518393
0.143,0.204,0.041,10.2841291
0.153,0.204,0.041,16.280302
0.163,0.204,0.041,24.189949
0.173,0.204,0.041,33.2230759
0.184,0.204,0.041,42.045639
0.194,0.204,0.041,49.3668175
0.204,0.204,0.041,54.6743546
0.214,0.204,0.041,58.8035355
0.224,0.204,0.041,63.481781
0.235,0.204,0.041,69.4693222
0.245,0.204,0.041,75.2603989
0.255,0.204,0.041,78.0214386
0.265,0.204,0.041,75.7907562
0.276,0.204,0.041,68.8801041
0.286,0.204,0.041,59.1935768
0.296,0.204,0.041,48.6681366
0.306,0.204,0.041,38.522892
0.316,0.204,0.041,29.3770657
0.327,0.204,0.041,21.5379448
0.337,0.204,0.041,15.130764
0.347,0.204,0.041,10.1673584
0.357,0.204,0.041,6.56604338
0.367,0.204,0.041,4.14961863
0.378,0.204,0.041,2.64514923
0.388,0.204,0.041,1.74426877
0.398,0.204,0.041,1.19356585
0.408,0.204,0.041,0.835582435
0.418,0.204,0.041,0.592291713
0.429,0.204,0.041,0.426801264
0.439,0.204,0.041,0.318010688
0.449,0.204,0.041,0.24913992
0.459,0.204,0.041,0.204815105
0.469,0.204,0.041,0.176063702
0.48,0.204,0.041,0.15636465
0.49,0.204,0.041,0.141961217
0.5,0.204,0.041,0.135989875
0.,0.214,0.041,0.103934899
0.010,0.214,0.041,0.108337164
0.020,0.214,0.041,0.120918572
0.031,0.214,0.041,0.144721389
0.041,0.214,0.041,0.186546683
0.051,0.214,0.041,0.255139768
0.061,0.214,0.041,0.364434928
0.071,0.214,0.041,0.528034329
0.082,0.214,0.041,0.759328544
0.092,0.214,0.041,1.0826968
0.102,0.214,0.041,1.5602442
0.112,0.214,0.041,2.33953691
0.122,0.214,0.041,3.70766044
0.133,0.214,0.041,6.12770224
0.143,0.214,0.041,10.2161407
0.153,0.214,0.041,16.5692482
0.163,0.214,0.041,25.3805618
0.173,0.214,0.041,36.0771713
0.184,0.214,0.041,47.3777847
0.194,0.214,0.041,57.8239784
0.204,0.214,0.041,66.499176
0.214,0.214,0.041,73.7448502
0.224,0.214,0.041,80.986145
0.235,0.214,0.041,88.7166519
0.245,0.214,0.041,94.8246078
0.255,0.214,0.041,95.7945099
0.265,0.214,0.041,89.84758
0.276,0.214,0.041,78.5557556
0.286,0.214,0.041,65.0070724
0.296,0.214,0.041,51.6000977
0.306,0.214,0.041,39.5640221
0.316,0.214,0.041,29.35075
0.327,0.214,0.041,21.0584812
0.337,0.214,0.041,14.5852299
0.347,0.214,0.041,9.74604702
0.357,0.214,0.041,6.31885433
0.367,0.214,0.041,4.04566717
0.378,0.214,0.041,2.62739897
0.388,0.214,0.041,1.76571059
0.398,0.214,0.041,1.22737575
0.408,0.214,0.041,0.869685531
0.418,0.214,0.041,0.621988535
0.429,0.214,0.041,0.451039195
0.439,0.214,0.041,0.337327629
0.449,0.214,0.041,0.264770687
0.459,0.214,0.041,0.217832819
0.469,0.214,0.041,0.18708542
0.48,0.214,0.041,0.165757746
0.49,0.214,0.041,0.14996843
0.5,0.214,0.041,0.143347606
0.,0.224,0.041,0.119769521
0.010,0.224,0.041,0.124993108
0.020,0.224,0.041,0.139296919
0.031,0.224,0.041,0.164345324
0.041,0.224,0.041,0.20602794
0.051,0.224,0.041,0.2731269
0.061,0.224,0.041,0.37913084
0.071,0.224,0.041,0.536986053
0.082,0.224,0.041,0.758688629
0.092,0.224,0.041,1.06390858
0.102,0.224,0.041,1.50421762
0.112,0.224,0.041,2.20877051
0.122,0.224,0.041,3.44232965
0.133,0.224,0.041,5.6569643
0.143,0.224,0.041,9.5067997
0.153,0.224,0.041,15.7406416
0.163,0.224,0.041,24.8631744
0.173,0.224,0.041,36.6889534
0.184,0.224,0.041,50.2251358
0.194,0.224,0.041,64.0528259
0.204,0.224,0.041,76.8750916
0.214,0.224,0.041,88.1401138
0.224,0.224,0.041,98.2951126
0.235,0.224,0.041,107.369965
0.245,0.224,0.041,113.199959
0.255,0.224,0.041,112.241646
0.265,0.224,0.041,103.056084
0.276,0.224,0.041,88.1535034
0.286,0.224,0.041,71.3044662
0.296,0.224,0.041,55.1385841
0.306,0.224,0.041,41.063446
0.316,0.224,0.041,29.5706291
0.327,0.224,0.041,20.6515694
0.337,0.224,0.041,14.0111361
0.347,0.224,0.041,9.25889397
0.357,0.224,0.041,6.00799942
0.367,0.224,0.041,3.89556646
0.378,0.224,0.041,2.58156896
0.388,0.224,0.041,1.77185786
0.398,0.224,0.041,1.25298679
0.408,0.224,0.041,0.898651183
0.418,0.224,0.041,0.647579849
0.429,0.224,0.041,0.471253395
0.439,0.224,0.041,0.352484316
0.449,0.224,0.041,0.276193708
0.459,0.224,0.041,0.226660192
0.469,0.224,0.041,0.194163516
0.48,0.224,0.041,0.171614006
0.49,0.224,0.041,0.154908001
0.5,0.224,0.041,0.147872016
0.,0.235,0.041,0.134256452
0.010,0.235,0.041,0.1403649
0.020,0.235,0.041,0.156425849
0.031,0.235,0.041,0.182492048
0.041,0.235,0.041,0.223728374
0.051,0.235,0.041,0.289064735
0.061,0.235,0.041,0.391118854
0.071,0.235,0.041,0.542040229
0.082,0.235,0.041,0.752543509
0.092,0.235,0.041,1.03715611
0.102,0.235,0.041,1.4346571
0.112,0.235,0.041,2.04774523
0.122,0.235,0.041,3.09975529
0.133,0.235,0.041,4.99723577
0.143,0.235,0.041,8.3740778
0.153,0.235,0.041,14.0517597
0.163,0.235,0.041,22.8013058
0.173,0.235,0.041,34.9013786
0.184,0.235,0.041,49.8372612
0.194,0.235,0.041,66.4713058
0.204,0.235,0.041,83.3665543
0.214,0.235,0.041,99.0452271
0.224,0.235,0.041,112.327011
0.235,0.235,0.041,122.074692
0.245,0.235,0.041,126.912567
0.255,0.235,0.041,125.463554
0.265,0.235,0.041,115.799843
0.276,0.235,0.041,99.209137
0.286,0.235,0.041,79.9722595
0.296,0.235,0.041,61.1266136
0.306,0.235,0.041,44.6282959
0.316,0.235,0.041,31.3170338
0.327,0.235,0.041,21.2557201
0.337,0.235,0.041,14.0439882
0.347,0.235,0.041,9.10109425
0.357,0.235,0.041,5.85497141
0.367,0.235,0.041,3.80888343
0.378,0.235,0.041,2.55478048
0.388,0.235,0.041,1.78000402
0.398,0.235,0.041,1.27536619
0.408,0.235,0.041,0.923337817
0.418,0.235,0.041,0.668822467
0.429,0.235,0.041,0.486987561
0.439,0.235,0.041,0.362966895
0.449,0.235,0.041,0.282627702
0.459,0.235,0.041,0.23046805
0.469,0.235,0.041,0.196620196
0.48,0.235,0.041,0.173406526
0.49,0.235,0.041,0.156400859
0.5,0.235,0.041,0.149264306
0.,0.245,0.041,0.146377429
0.010,0.245,0.041,0.153405681
0.020,0.245,0.041,0.17112875
0.031,0.245,0.041,0.197910801
0.041,0.245,0.041,0.23867701
0.051,0.245,0.041,0.302585185
0.061,0.245,0.041,0.400688589
0.071,0.245,0.041,0.54437077
0.082,0.245,0.041,0.743797958
0.092,0.245,0.041,1.00920796
0.102,0.245,0.041,1.36762249
0.112,0.245,0.041,1.89486229
0.122,0.245,0.041,2.76593709
0.133,0.245,0.041,4.31999159
0.143,0.245,0.041,7.12341833
0.153,0.245,0.041,11.9794178
0.163,0.245,0.041,19.7950172
0.173,0.245,0.041,31.2334614
0.184,0.245,0.041,46.3120537
0.194,0.245,0.041,64.3186722
0.204,0.245,0.041,83.9470367
0.214,0.245,0.041,103.239792
0.224,0.245,0.041,119.538284
0.235,0.245,0.041,129.236984
0.245,0.245,0.041,131.080322
0.255,0.245,0.041,131.944504
0.265,0.245,0.041,127.065033
0.276,0.245,0.041,110.742134
0.286,0.245,0.041,90.2192383
0.296,0.245,0.041,69.2477036
0.306,0.245,0.041,50.3798904
0.316,0.245,0.041,34.939167
0.327,0.245,0.041,23.2555161
0.337,0.245,0.041,15.0017824
0.347,0.245,0.041,9.4959116
0.357,0.245,0.041,5.99666643
0.367,0.245,0.041,3.85898948
0.378,0.245,0.041,2.58087945
0.388,0.245,0.041,1.80317557
0.398,0.245,0.041,1.29850161
0.408,0.245,0.041,0.944448352
0.418,0.245,0.041,0.68543756
0.429,0.245,0.041,0.49778524
0.439,0.245,0.041,0.368363708
0.449,0.245,0.041,0.283855259
0.459,0.245,0.041,0.229194224
0.469,0.245,0.041,0.194385856
0.48,0.245,0.041,0.171039909
0.49,0.245,0.041,0.154362127
0.5,0.245,0.041,0.147467017
0.,0.255,0.041,0.155569375
0.010,0.255,0.041,0.163503706
0.020,0.255,0.041,0.182722792
0.031,0.255,0.041,0.210153997
0.041,0.255,0.041,0.250684112
0.051,0.255,0.041,0.313125283
0.061,0.255,0.041,0.407426625
0.071,0.255,0.041,0.54426825
0.082,0.255,0.041,0.73350203
0.092,0.255,0.041,0.982887149
0.102,0.255,0.041,1.31056046
0.112,0.255,0.041,1.77045751
0.122,0.255,0.041,2.49484944
0.133,0.255,0.041,3.7549572
0.143,0.255,0.041,6.02779865
0.153,0.255,0.041,10.0327072
0.163,0.255,0.041,16.6695347
0.173,0.255,0.041,26.7882652
0.184,0.255,0.041,40.8216515
0.194,0.255,0.041,58.5053101
0.204,0.255,0.041,78.8297272
0.214,0.255,0.041,99.8753662
0.224,0.255,0.041,118.528816
0.235,0.255,0.041,129.846466
0.245,0.255,0.041,132.681717
0.255,0.255,0.041,135.531006
0.265,0.255,0.041,133.242188
0.276,0.255,0.041,118.509567
0.286,0.255,0.041,98.2608719
0.296,0.255,0.041,76.7037811
0.306,0.255,0.041,56.6135979
0.316,0.255,0.041,39.586235
0.327,0.255,0.041,26.3144951
0.337,0.255,0.041,16.7877178
0.347,0.255,0.041,10.4360285
0.357,0.255,0.041,6.45078516
0.367,0.255,0.041,4.06451893
0.378,0.255,0.041,2.67216516
0.388,0.255,0.041,1.84733403
0.398,0.255,0.041,1.32475817
0.408,0.255,0.041,0.962597907
0.418,0.255,0.041,0.697397351
0.429,0.255,0.041,0.503585398
0.439,0.255,0.041,0.368725687
0.449,0.255,0.041,0.280090064
0.459,0.255,0.041,0.223193988
0.469,0.255,0.041,0.187790096
0.48,0.255,0.041,0.164706558
0.49,0.255,0.041,0.148857251
0.5,0.255,0.041,0.142494574
0.,0.265,0.041,0.161535695
0.010,0.265,0.041,0.170168504
0.020,0.265,0.041,0.190468714
0.031,0.265,0.041,0.218464002
0.041,0.265,0.041,0.258533955
0.051,0.265,0.041,0.319193333
