Node Number,x,y,z,Dynamic Pressure
33216.0,0.129,0.027,0.255,0.454
34861.0,0.139,0.027,0.255,0.456
36538.0,0.15,0.027,0.255,0.435
38245.0,0.16,0.027,0.255,0.396
39980.0,0.17,0.027,0.255,0.347
41739.0,0.18,0.027,0.255,0.302
43519.0,0.19,0.027,0.255,0.27
45319.0,0.201,0.027,0.255,0.252
47137.0,0.211,0.027,0.255,0.244
48971.0,0.221,0.027,0.255,0.24
50819.0,0.231,0.027,0.255,0.235
52679.0,0.241,0.027,0.255,0.228
26996.0,0.259,0.027,0.255,0.321
28493.0,0.269,0.027,0.255,0.361
30030.0,0.279,0.027,0.255,0.4
31605.0,0.289,0.027,0.255,0.433
33216.0,0.299,0.027,0.255,0.454
34861.0,0.309,0.027,0.255,0.456
36538.0,0.32,0.027,0.255,0.435
38245.0,0.33,0.027,0.255,0.396
39980.0,0.34,0.027,0.255,0.347
41739.0,0.35,0.027,0.255,0.302
43519.0,0.361,0.027,0.255,0.27
45319.0,0.371,0.027,0.255,0.252
47137.0,0.381,0.027,0.255,0.244
48971.0,0.391,0.027,0.255,0.24
50819.0,0.401,0.027,0.255,0.235
52679.0,0.412,0.027,0.255,0.228
54549.0,0.422,0.027,0.255,0.218
56427.0,0.432,0.027,0.255,0.207
58311.0,0.442,0.027,0.255,0.195
60199.0,0.452,0.027,0.255,0.184
62089.0,0.463,0.027,0.255,0.173
63979.0,0.473,0.027,0.255,0.163
65867.0,0.483,0.027,0.255,0.154
67751.0,0.493,0.027,0.255,0.146
17782.0,0.007,0.037,0.255,0.142
18943.0,0.017,0.037,0.255,0.154
20153.0,0.027,0.037,0.255,0.169
21413.0,0.037,0.037,0.255,0.186
22724.0,0.048,0.037,0.255,0.208
24087.0,0.058,0.037,0.255,0.235
25499.0,0.068,0.037,0.255,0.268
26953.0,0.078,0.037,0.255,0.308
28449.0,0.088,0.037,0.255,0.354
29985.0,0.099,0.037,0.255,0.405
31559.0,0.109,0.037,0.255,0.458
33169.0,0.119,0.037,0.255,0.504
34813.0,0.129,0.037,0.255,0.536
36489.0,0.139,0.037,0.255,0.543
38195.0,0.15,0.037,0.255,0.519
39929.0,0.16,0.037,0.255,0.468
41689.0,0.17,0.037,0.255,0.404
43471.0,0.18,0.037,0.255,0.342
45272.0,0.19,0.037,0.255,0.295
47091.0,0.201,0.037,0.255,0.268
48926.0,0.211,0.037,0.255,0.259
50775.0,0.221,0.037,0.255,0.259
52636.0,0.231,0.037,0.255,0.257
54507.0,0.241,0.037,0.255,0.251
28449.0,0.259,0.037,0.255,0.354
29985.0,0.269,0.037,0.255,0.405
31559.0,0.279,0.037,0.255,0.458
33169.0,0.289,0.037,0.255,0.504
34813.0,0.299,0.037,0.255,0.536
36489.0,0.309,0.037,0.255,0.543
38195.0,0.32,0.037,0.255,0.519
39929.0,0.33,0.037,0.255,0.468
41689.0,0.34,0.037,0.255,0.404
43471.0,0.35,0.037,0.255,0.342
45272.0,0.361,0.037,0.255,0.295
47091.0,0.371,0.037,0.255,0.268
48926.0,0.381,0.037,0.255,0.259
50775.0,0.391,0.037,0.255,0.259
52636.0,0.401,0.037,0.255,0.257
54507.0,0.412,0.037,0.255,0.251
56386.0,0.422,0.037,0.255,0.242
58271.0,0.432,0.037,0.255,0.23
60160.0,0.442,0.037,0.255,0.218
62051.0,0.452,0.037,0.255,0.205
63942.0,0.463,0.037,0.255,0.193
65831.0,0.473,0.037,0.255,0.183
67716.0,0.483,0.037,0.255,0.173
69595.0,0.493,0.037,0.255,0.164
18907.0,0.007,0.048,0.255,0.153
20116.0,0.017,0.048,0.255,0.165
21375.0,0.027,0.048,0.255,0.18
22685.0,0.037,0.048,0.255,0.198
24047.0,0.048,0.048,0.255,0.222
25458.0,0.058,0.048,0.255,0.252
26911.0,0.068,0.048,0.255,0.29
28406.0,0.078,0.048,0.255,0.337
29941.0,0.088,0.048,0.255,0.395
31514.0,0.099,0.048,0.255,0.461
33123.0,0.109,0.048,0.255,0.533
34766.0,0.119,0.048,0.255,0.601
36441.0,0.129,0.048,0.255,0.654
38146.0,0.139,0.048,0.255,0.679
39879.0,0.15,0.048,0.255,0.67
41638.0,0.16,0.048,0.255,0.641
43421.0,0.17,0.048,0.255,0.618
45224.0,0.18,0.048,0.255,0.587
47044.0,0.19,0.048,0.255,0.51
48880.0,0.201,0.048,0.255,0.403
50730.0,0.211,0.048,0.255,0.329
52592.0,0.221,0.048,0.255,0.303
54464.0,0.231,0.048,0.255,0.296
56344.0,0.241,0.048,0.255,0.288
29941.0,0.259,0.048,0.255,0.395
31514.0,0.269,0.048,0.255,0.461
33123.0,0.279,0.048,0.255,0.533
34766.0,0.289,0.048,0.255,0.601
36441.0,0.299,0.048,0.255,0.654
38146.0,0.309,0.048,0.255,0.679
39879.0,0.32,0.048,0.255,0.67
41638.0,0.33,0.048,0.255,0.641
43421.0,0.34,0.048,0.255,0.618
45224.0,0.35,0.048,0.255,0.587
47044.0,0.361,0.048,0.255,0.51
48880.0,0.371,0.048,0.255,0.403
50730.0,0.381,0.048,0.255,0.329
52592.0,0.391,0.048,0.255,0.303
54464.0,0.401,0.048,0.255,0.296
56344.0,0.412,0.048,0.255,0.288
58230.0,0.422,0.048,0.255,0.276
60120.0,0.432,0.048,0.255,0.262
62012.0,0.442,0.048,0.255,0.247
63904.0,0.452,0.048,0.255,0.232
65794.0,0.463,0.048,0.255,0.218
67680.0,0.473,0.048,0.255,0.206
69560.0,0.483,0.048,0.255,0.194
71432.0,0.493,0.048,0.255,0.184
20080.0,0.007,0.058,0.255,0.165
21338.0,0.017,0.058,0.255,0.177
22647.0,0.027,0.058,0.255,0.192
24008.0,0.037,0.058,0.255,0.211
25418.0,0.048,0.058,0.255,0.236
26870.0,0.058,0.058,0.255,0.27
28364.0,0.068,0.058,0.255,0.314
29898.0,0.078,0.058,0.255,0.371
31470.0,0.088,0.058,0.255,0.444
33078.0,0.099,0.058,0.255,0.532
34720.0,0.109,0.058,0.255,0.632
36394.0,0.119,0.058,0.255,0.736
38098.0,0.129,0.058,0.255,0.833
39830.0,0.139,0.058,0.255,0.91
41588.0,0.15,0.058,0.255,0.992
43370.0,0.16,0.058,0.255,1.18
45174.0,0.17,0.058,0.255,1.55
46996.0,0.18,0.058,0.255,1.89
48833.0,0.19,0.058,0.255,1.79
50684.0,0.201,0.058,0.255,1.22
52547.0,0.211,0.058,0.255,0.684
54420.0,0.221,0.058,0.255,0.442
56301.0,0.231,0.058,0.255,0.373
58188.0,0.241,0.058,0.255,0.347
31470.0,0.259,0.058,0.255,0.444
33078.0,0.269,0.058,0.255,0.532
34720.0,0.279,0.058,0.255,0.632
36394.0,0.289,0.058,0.255,0.736
38098.0,0.299,0.058,0.255,0.833
39830.0,0.309,0.058,0.255,0.91
41588.0,0.32,0.058,0.255,0.992
43370.0,0.33,0.058,0.255,1.18
45174.0,0.34,0.058,0.255,1.55
46996.0,0.35,0.058,0.255,1.89
48833.0,0.361,0.058,0.255,1.79
50684.0,0.371,0.058,0.255,1.22
52547.0,0.381,0.058,0.255,0.684
54420.0,0.391,0.058,0.255,0.442
56301.0,0.401,0.058,0.255,0.373
58188.0,0.412,0.058,0.255,0.347
60079.0,0.422,0.058,0.255,0.327
61972.0,0.432,0.058,0.255,0.307
63865.0,0.442,0.058,0.255,0.287
65756.0,0.452,0.058,0.255,0.267
67643.0,0.463,0.058,0.255,0.249
69524.0,0.473,0.058,0.255,0.234
71397.0,0.483,0.058,0.255,0.219
73260.0,0.493,0.058,0.255,0.207
21302.0,0.007,0.068,0.255,0.177
22610.0,0.017,0.068,0.255,0.189
23970.0,0.027,0.068,0.255,0.204
25379.0,0.037,0.068,0.255,0.224
26830.0,0.048,0.068,0.255,0.251
28323.0,0.058,0.068,0.255,0.288
29856.0,0.068,0.068,0.255,0.34
31427.0,0.078,0.068,0.255,0.41
33034.0,0.088,0.068,0.255,0.503
34675.0,0.099,0.068,0.255,0.622
36348.0,0.109,0.068,0.255,0.766
38051.0,0.119,0.068,0.255,0.928
39782.0,0.129,0.068,0.255,1.1
41539.0,0.139,0.068,0.255,1.31
43320.0,0.15,0.068,0.255,1.72
45123.0,0.16,0.068,0.255,2.79
46946.0,0.17,0.068,0.255,4.83
48785.0,0.18,0.068,0.255,6.82
50637.0,0.19,0.068,0.255,6.73
52501.0,0.201,0.068,0.255,4.42
54375.0,0.211,0.068,0.255,2.02
56257.0,0.221,0.068,0.255,0.866
58145.0,0.231,0.068,0.255,0.535
60037.0,0.241,0.068,0.255,0.445
33034.0,0.259,0.068,0.255,0.503
34675.0,0.269,0.068,0.255,0.622
36348.0,0.279,0.068,0.255,0.766
38051.0,0.289,0.068,0.255,0.928
39782.0,0.299,0.068,0.255,1.1
41539.0,0.309,0.068,0.255,1.31
43320.0,0.32,0.068,0.255,1.72
45123.0,0.33,0.068,0.255,2.79
46946.0,0.34,0.068,0.255,4.83
48785.0,0.35,0.068,0.255,6.82
50637.0,0.361,0.068,0.255,6.73
52501.0,0.371,0.068,0.255,4.42
54375.0,0.381,0.068,0.255,2.02
56257.0,0.391,0.068,0.255,0.866
58145.0,0.401,0.068,0.255,0.535
60037.0,0.412,0.068,0.255,0.445
61931.0,0.422,0.068,0.255,0.403
63825.0,0.432,0.068,0.255,0.369
65717.0,0.442,0.068,0.255,0.339
67605.0,0.452,0.068,0.255,0.312
69487.0,0.463,0.068,0.255,0.288
71361.0,0.473,0.068,0.255,0.267
73225.0,0.483,0.068,0.255,0.249
75076.0,0.493,0.068,0.255,0.233
22574.0,0.007,0.078,0.255,0.191
23933.0,0.017,0.078,0.255,0.202
25341.0,0.027,0.078,0.255,0.217
26791.0,0.037,0.078,0.255,0.237
28283.0,0.048,0.078,0.255,0.265
29815.0,0.058,0.078,0.255,0.306
31385.0,0.068,0.078,0.255,0.366
32991.0,0.078,0.078,0.255,0.454
34631.0,0.088,0.078,0.255,0.578
36303.0,0.099,0.078,0.255,0.744
38005.0,0.109,0.078,0.255,0.954
39735.0,0.119,0.078,0.255,1.21
41491.0,0.129,0.078,0.255,1.52
43271.0,0.139,0.078,0.255,2.0
45073.0,0.15,0.078,0.255,3.29
46895.0,0.16,0.078,0.255,6.99
48735.0,0.17,0.078,0.255,14.0
50589.0,0.18,0.078,0.255,20.5
52454.0,0.19,0.078,0.255,19.9
54329.0,0.201,0.078,0.255,12.5
56212.0,0.211,0.078,0.255,5.29
58101.0,0.221,0.078,0.255,1.85
59994.0,0.231,0.078,0.255,0.852
61889.0,0.241,0.078,0.255,0.603
34631.0,0.259,0.078,0.255,0.578
36303.0,0.269,0.078,0.255,0.744
38005.0,0.279,0.078,0.255,0.954
39735.0,0.289,0.078,0.255,1.21
41491.0,0.299,0.078,0.255,1.52
43271.0,0.309,0.078,0.255,2.0
45073.0,0.32,0.078,0.255,3.29
46895.0,0.33,0.078,0.255,6.99
48735.0,0.34,0.078,0.255,14.0
50589.0,0.35,0.078,0.255,20.5
52454.0,0.361,0.078,0.255,19.9
54329.0,0.371,0.078,0.255,12.5
56212.0,0.381,0.078,0.255,5.29
58101.0,0.391,0.078,0.255,1.85
59994.0,0.401,0.078,0.255,0.852
61889.0,0.412,0.078,0.255,0.603
63784.0,0.422,0.078,0.255,0.512
65677.0,0.432,0.078,0.255,0.453
67566.0,0.442,0.078,0.255,0.407
69449.0,0.452,0.078,0.255,0.367
71324.0,0.463,0.078,0.255,0.334
73189.0,0.473,0.078,0.255,0.306
75041.0,0.483,0.078,0.255,0.282
76879.0,0.493,0.078,0.255,0.262
23897.0,0.007,0.088,0.255,0.204
25304.0,0.017,0.088,0.255,0.215
26753.0,0.027,0.088,0.255,0.229
28244.0,0.037,0.088,0.255,0.248
29775.0,0.048,0.088,0.255,0.277
31344.0,0.058,0.088,0.255,0.322
32949.0,0.068,0.088,0.255,0.395
34588.0,0.078,0.088,0.255,0.514
36259.0,0.088,0.088,0.255,0.697
37960.0,0.099,0.088,0.255,0.952
39689.0,0.109,0.088,0.255,1.27
41444.0,0.119,0.088,0.255,1.67
43223.0,0.129,0.088,0.255,2.2
45024.0,0.139,0.088,0.255,3.26
46845.0,0.15,0.088,0.255,6.79
48684.0,0.16,0.088,0.255,17.2
50539.0,0.17,0.088,0.255,35.3
52406.0,0.18,0.088,0.255,48.8
54282.0,0.19,0.088,0.255,43.7
56166.0,0.201,0.088,0.255,25.6
58056.0,0.211,0.088,0.255,10.3
59950.0,0.221,0.088,0.255,3.37
61846.0,0.231,0.088,0.255,1.34
63742.0,0.241,0.088,0.255,0.836
36259.0,0.259,0.088,0.255,0.697
37960.0,0.269,0.088,0.255,0.952
39689.0,0.279,0.088,0.255,1.27
41444.0,0.289,0.088,0.255,1.67
43223.0,0.299,0.088,0.255,2.2
45024.0,0.309,0.088,0.255,3.26
46845.0,0.32,0.088,0.255,6.79
48684.0,0.33,0.088,0.255,17.2
50539.0,0.34,0.088,0.255,35.3
52406.0,0.35,0.088,0.255,48.8
54282.0,0.361,0.088,0.255,43.7
56166.0,0.371,0.088,0.255,25.6
58056.0,0.381,0.088,0.255,10.3
59950.0,0.391,0.088,0.255,3.37
61846.0,0.401,0.088,0.255,1.34
63742.0,0.412,0.088,0.255,0.836
65636.0,0.422,0.088,0.255,0.663
67526.0,0.432,0.088,0.255,0.565
69410.0,0.442,0.088,0.255,0.492
71286.0,0.452,0.088,0.255,0.434
73152.0,0.463,0.088,0.255,0.388
75005.0,0.473,0.088,0.255,0.349
76844.0,0.483,0.088,0.255,0.318
78663.0,0.493,0.088,0.255,0.293
25268.0,0.007,0.099,0.255,0.217
26716.0,0.017,0.099,0.255,0.227
28206.0,0.027,0.099,0.255,0.239
29736.0,0.037,0.099,0.255,0.256
31304.0,0.048,0.099,0.255,0.284
32908.0,0.058,0.099,0.255,0.336
34546.0,0.068,0.099,0.255,0.44
36216.0,0.078,0.099,0.255,0.649
37916.0,0.088,0.099,0.255,1.02
39644.0,0.099,0.099,0.255,1.52
41398.0,0.109,0.099,0.255,2.08
43176.0,0.119,0.099,0.255,2.68
44976.0,0.129,0.099,0.255,3.63
46796.0,0.139,0.099,0.255,6.21
48634.0,0.15,0.099,0.255,15.7
50488.0,0.16,0.099,0.255,40.9
52356.0,0.17,0.099,0.255,76.0
54234.0,0.18,0.099,0.255,91.7
56119.0,0.19,0.099,0.255,72.0
58010.0,0.201,0.099,0.255,37.9
59905.0,0.211,0.099,0.255,14.4
61802.0,0.221,0.099,0.255,4.77
63699.0,0.231,0.099,0.255,1.91
65594.0,0.241,0.099,0.255,1.14
37916.0,0.259,0.099,0.255,1.02
39644.0,0.269,0.099,0.255,1.52
41398.0,0.279,0.099,0.255,2.08
43176.0,0.289,0.099,0.255,2.68
44976.0,0.299,0.099,0.255,3.63
46796.0,0.309,0.099,0.255,6.21
48634.0,0.32,0.099,0.255,15.7
50488.0,0.33,0.099,0.255,40.9
52356.0,0.34,0.099,0.255,76.0
54234.0,0.35,0.099,0.255,91.7
56119.0,0.361,0.099,0.255,72.0
58010.0,0.371,0.099,0.255,37.9
59905.0,0.381,0.099,0.255,14.4
61802.0,0.391,0.099,0.255,4.77
63699.0,0.401,0.099,0.255,1.91
65594.0,0.412,0.099,0.255,1.14
67485.0,0.422,0.099,0.255,0.86
69370.0,0.432,0.099,0.255,0.704
71247.0,0.442,0.099,0.255,0.595
73114.0,0.452,0.099,0.255,0.512
74968.0,0.463,0.099,0.255,0.447
76808.0,0.473,0.099,0.255,0.396
78628.0,0.483,0.099,0.255,0.356
80426.0,0.493,0.099,0.255,0.323
26680.0,0.007,0.109,0.255,0.23
28169.0,0.017,0.109,0.255,0.239
29698.0,0.027,0.109,0.255,0.248
31265.0,0.037,0.109,0.255,0.262
32868.0,0.048,0.109,0.255,0.289
34505.0,0.058,0.109,0.255,0.36
36174.0,0.068,0.109,0.255,0.576
37873.0,0.078,0.109,0.255,1.16
39600.0,0.088,0.109,0.255,2.28
41353.0,0.099,0.109,0.255,3.68
43130.0,0.109,0.109,0.255,4.82
44929.0,0.119,0.109,0.255,5.69
46748.0,0.129,0.109,0.255,7.5
48585.0,0.139,0.109,0.255,14.6
50438.0,0.15,0.109,0.255,38.8
52305.0,0.16,0.109,0.255,88.7
54184.0,0.17,0.109,0.255,137.0
56071.0,0.18,0.109,0.255,138.0
57963.0,0.19,0.109,0.255,91.6
59859.0,0.201,0.109,0.255,41.9
61757.0,0.211,0.109,0.255,15.1
63655.0,0.221,0.109,0.255,5.46
65551.0,0.231,0.109,0.255,2.44
67443.0,0.241,0.109,0.255,1.5
39600.0,0.259,0.109,0.255,2.28
41353.0,0.269,0.109,0.255,3.68
43130.0,0.279,0.109,0.255,4.82
44929.0,0.289,0.109,0.255,5.69
46748.0,0.299,0.109,0.255,7.5
48585.0,0.309,0.109,0.255,14.6
50438.0,0.32,0.109,0.255,38.8
52305.0,0.33,0.109,0.255,88.7
54184.0,0.34,0.109,0.255,137.0
56071.0,0.35,0.109,0.255,138.0
57963.0,0.361,0.109,0.255,91.6
59859.0,0.371,0.109,0.255,41.9
61757.0,0.381,0.109,0.255,15.1
63655.0,0.391,0.109,0.255,5.46
65551.0,0.401,0.109,0.255,2.44
67443.0,0.412,0.109,0.255,1.5
69329.0,0.422,0.109,0.255,1.1
71207.0,0.432,0.109,0.255,0.87
73075.0,0.442,0.109,0.255,0.711
74930.0,0.452,0.109,0.255,0.595
76771.0,0.463,0.109,0.255,0.508
78593.0,0.473,0.109,0.255,0.442
80392.0,0.483,0.109,0.255,0.391
82158.0,0.493,0.109,0.255,0.351
28133.0,0.007,0.119,0.255,0.243
29661.0,0.017,0.119,0.255,0.25
31227.0,0.027,0.119,0.255,0.256
32829.0,0.037,0.119,0.255,0.266
34465.0,0.048,0.119,0.255,0.296
36133.0,0.058,0.119,0.255,0.438
37831.0,0.068,0.119,0.255,1.06
39557.0,0.078,0.119,0.255,2.98
41309.0,0.088,0.119,0.255,6.73
43085.0,0.099,0.119,0.255,11.2
44883.0,0.109,0.119,0.255,14.0
46701.0,0.119,0.119,0.255,15.3
48537.0,0.129,0.119,0.255,19.9
50389.0,0.139,0.119,0.255,40.0
52255.0,0.15,0.119,0.255,90.9
54133.0,0.16,0.119,0.255,161.0
56021.0,0.17,0.119,0.255,200.0
57915.0,0.18,0.119,0.255,173.0
59812.0,0.19,0.119,0.255,101.0
61711.0,0.201,0.119,0.255,40.1
63610.0,0.211,0.119,0.255,13.9
65507.0,0.221,0.119,0.255,5.78
67400.0,0.231,0.119,0.255,2.97
69287.0,0.241,0.119,0.255,1.91
41309.0,0.259,0.119,0.255,6.73
43085.0,0.269,0.119,0.255,11.2
44883.0,0.279,0.119,0.255,14.0
46701.0,0.289,0.119,0.255,15.3
48537.0,0.299,0.119,0.255,19.9
50389.0,0.309,0.119,0.255,40.0
52255.0,0.32,0.119,0.255,90.9
54133.0,0.33,0.119,0.255,161.0
56021.0,0.34,0.119,0.255,200.0
57915.0,0.35,0.119,0.255,173.0
59812.0,0.361,0.119,0.255,101.0
61711.0,0.371,0.119,0.255,40.1
63610.0,0.381,0.119,0.255,13.9
65507.0,0.391,0.119,0.255,5.78
67400.0,0.401,0.119,0.255,2.97
69287.0,0.412,0.119,0.255,1.91
71166.0,0.422,0.119,0.255,1.38
73035.0,0.432,0.119,0.255,1.05
74891.0,0.442,0.119,0.255,0.828
76733.0,0.452,0.119,0.255,0.673
78556.0,0.463,0.119,0.255,0.562
80357.0,0.473,0.119,0.255,0.482
82126.0,0.483,0.119,0.255,0.42
83847.0,0.493,0.119,0.255,0.372
29625.0,0.007,0.129,0.255,0.257
31190.0,0.017,0.129,0.255,0.263
32791.0,0.027,0.129,0.255,0.268
34426.0,0.037,0.129,0.255,0.275
36093.0,0.048,0.129,0.255,0.321
37790.0,0.058,0.129,0.255,0.635
39515.0,0.068,0.129,0.255,2.18
41266.0,0.078,0.129,0.255,7.06
43041.0,0.088,0.129,0.255,17.1
44838.0,0.099,0.129,0.255,30.1
46655.0,0.109,0.129,0.255,40.2
48490.0,0.119,0.129,0.255,46.3
50341.0,0.129,0.129,0.255,60.5
52206.0,0.139,0.129,0.255,102.0
54083.0,0.15,0.129,0.255,170.0
55970.0,0.16,0.129,0.255,229.0
57865.0,0.17,0.129,0.255,243.0
59764.0,0.18,0.129,0.255,201.0
61664.0,0.19,0.129,0.255,119.0
63564.0,0.201,0.129,0.255,47.4
65462.0,0.211,0.129,0.255,16.2
67356.0,0.221,0.129,0.255,7.02
69244.0,0.231,0.129,0.255,3.79
71124.0,0.241,0.129,0.255,2.44
43041.0,0.259,0.129,0.255,17.1
44838.0,0.269,0.129,0.255,30.1
46655.0,0.279,0.129,0.255,40.2
48490.0,0.289,0.129,0.255,46.3
50341.0,0.299,0.129,0.255,60.5
52206.0,0.309,0.129,0.255,102.0
54083.0,0.32,0.129,0.255,170.0
55970.0,0.33,0.129,0.255,229.0
57865.0,0.34,0.129,0.255,243.0
59764.0,0.35,0.129,0.255,201.0
61664.0,0.361,0.129,0.255,119.0
63564.0,0.371,0.129,0.255,47.4
65462.0,0.381,0.129,0.255,16.2
67356.0,0.391,0.129,0.255,7.02
69244.0,0.401,0.129,0.255,3.79
71124.0,0.412,0.129,0.255,2.44
72994.0,0.422,0.129,0.255,1.7
74851.0,0.432,0.129,0.255,1.24
76694.0,0.442,0.129,0.255,0.931
78518.0,0.452,0.129,0.255,0.732
80320.0,0.463,0.129,0.255,0.599
82091.0,0.473,0.129,0.255,0.507
83813.0,0.483,0.129,0.255,0.438
85495.0,0.493,0.129,0.255,0.384
31154.0,0.007,0.139,0.255,0.272
32754.0,0.017,0.139,0.255,0.281
34388.0,0.027,0.139,0.255,0.286
36054.0,0.037,0.139,0.255,0.297
37750.0,0.048,0.139,0.255,0.372
39474.0,0.058,0.139,0.255,0.897
41224.0,0.068,0.139,0.255,3.44
42998.0,0.078,0.139,0.255,11.6
44794.0,0.088,0.139,0.255,30.0
46610.0,0.099,0.139,0.255,58.0
48444.0,0.109,0.139,0.255,86.8
50294.0,0.119,0.139,0.255,110.0
52158.0,0.129,0.139,0.255,139.0
54034.0,0.139,0.139,0.255,187.0
55920.0,0.15,0.139,0.255,235.0
57814.0,0.16,0.139,0.255,259.0
59714.0,0.17,0.139,0.255,258.0
61616.0,0.18,0.139,0.255,232.0
63517.0,0.19,0.139,0.255,165.0
65416.0,0.201,0.139,0.255,83.7
67311.0,0.211,0.139,0.255,32.2
69200.0,0.221,0.139,0.255,12.7
71081.0,0.231,0.139,0.255,5.94
72952.0,0.241,0.139,0.255,3.37
44794.0,0.259,0.139,0.255,30.0
46610.0,0.269,0.139,0.255,58.0
48444.0,0.279,0.139,0.255,86.8
50294.0,0.289,0.139,0.255,110.0
52158.0,0.299,0.139,0.255,139.0
54034.0,0.309,0.139,0.255,187.0
55920.0,0.32,0.139,0.255,235.0
57814.0,0.33,0.139,0.255,259.0
59714.0,0.34,0.139,0.255,258.0
61616.0,0.35,0.139,0.255,232.0
63517.0,0.361,0.139,0.255,165.0
65416.0,0.371,0.139,0.255,83.7
67311.0,0.381,0.139,0.255,32.2
69200.0,0.391,0.139,0.255,12.7
71081.0,0.401,0.139,0.255,5.94
72952.0,0.412,0.139,0.255,3.37
74810.0,0.422,0.139,0.255,2.14
76654.0,0.432,0.139,0.255,1.43
78480.0,0.442,0.139,0.255,1.0
80284.0,0.452,0.139,0.255,0.756
82055.0,0.463,0.139,0.255,0.607
83778.0,0.473,0.139,0.255,0.51
85463.0,0.483,0.139,0.255,0.44
87093.0,0.493,0.139,0.255,0.384
32718.0,0.007,0.15,0.255,0.289
34351.0,0.017,0.15,0.255,0.303
36016.0,0.027,0.15,0.255,0.316
37711.0,0.037,0.15,0.255,0.338
39434.0,0.048,0.15,0.255,0.439
41183.0,0.058,0.15,0.255,1.04
42956.0,0.068,0.15,0.255,3.77
44751.0,0.078,0.15,0.255,12.7
46566.0,0.088,0.15,0.255,34.4
48399.0,0.099,0.15,0.255,74.0
50248.0,0.109,0.15,0.255,126.0
52111.0,0.119,0.15,0.255,176.0
53986.0,0.129,0.15,0.255,216.0
55871.0,0.139,0.15,0.255,245.0
57764.0,0.15,0.15,0.255,253.0
59663.0,0.16,0.15,0.255,243.0
61566.0,0.17,0.15,0.255,242.0
63469.0,0.18,0.15,0.255,248.0
65369.0,0.19,0.15,0.255,222.0
67265.0,0.201,0.15,0.255,153.0
69155.0,0.211,0.15,0.255,78.9
71037.0,0.221,0.15,0.255,34.0
72909.0,0.231,0.15,0.255,14.2
74768.0,0.241,0.15,0.255,6.47
46566.0,0.259,0.15,0.255,34.4
48399.0,0.269,0.15,0.255,74.0
50248.0,0.279,0.15,0.255,126.0
52111.0,0.289,0.15,0.255,176.0
53986.0,0.299,0.15,0.255,216.0
55871.0,0.309,0.15,0.255,245.0
57764.0,0.32,0.15,0.255,253.0
59663.0,0.33,0.15,0.255,243.0
61566.0,0.34,0.15,0.255,242.0
63469.0,0.35,0.15,0.255,248.0
65369.0,0.361,0.15,0.255,222.0
67265.0,0.371,0.15,0.255,153.0
69155.0,0.381,0.15,0.255,78.9
71037.0,0.391,0.15,0.255,34.0
72909.0,0.401,0.15,0.255,14.2
74768.0,0.412,0.15,0.255,6.47
76613.0,0.422,0.15,0.255,3.26
78440.0,0.432,0.15,0.255,1.76
80244.0,0.442,0.15,0.255,1.06
82015.0,0.452,0.15,0.255,0.736
83742.0,0.463,0.15,0.255,0.578
85427.0,0.473,0.15,0.255,0.486
87061.0,0.483,0.15,0.255,0.423
88639.0,0.493,0.15,0.255,0.373
34315.0,0.007,0.16,0.255,0.308
35979.0,0.017,0.16,0.255,0.33
37673.0,0.027,0.16,0.255,0.354
39395.0,0.037,0.16,0.255,0.393
41143.0,0.048,0.16,0.255,0.507
42915.0,0.058,0.16,0.255,1.0
44709.0,0.068,0.16,0.255,3.01
46523.0,0.078,0.16,0.255,9.42
48355.0,0.088,0.16,0.255,26.0
50203.0,0.099,0.16,0.255,61.4
52065.0,0.109,0.16,0.255,121.0
53939.0,0.119,0.16,0.255,193.0
55823.0,0.129,0.16,0.255,246.0
57715.0,0.139,0.16,0.255,263.0
59613.0,0.15,0.16,0.255,244.0
61515.0,0.16,0.16,0.255,206.0
63419.0,0.17,0.16,0.255,207.0
65321.0,0.18,0.16,0.255,244.0
67218.0,0.19,0.16,0.255,254.0
69109.0,0.201,0.16,0.255,219.0
70992.0,0.211,0.16,0.255,150.0
72865.0,0.221,0.16,0.255,81.8
74725.0,0.231,0.16,0.255,37.8
76571.0,0.241,0.16,0.255,16.0
48355.0,0.259,0.16,0.255,26.0
50203.0,0.269,0.16,0.255,61.4
52065.0,0.279,0.16,0.255,121.0
53939.0,0.289,0.16,0.255,193.0
55823.0,0.299,0.16,0.255,246.0
57715.0,0.309,0.16,0.255,263.0
59613.0,0.32,0.16,0.255,244.0
61515.0,0.33,0.16,0.255,206.0
63419.0,0.34,0.16,0.255,207.0
65321.0,0.35,0.16,0.255,244.0
67218.0,0.361,0.16,0.255,254.0
69109.0,0.371,0.16,0.255,219.0
70992.0,0.381,0.16,0.255,150.0
72865.0,0.391,0.16,0.255,81.8
74725.0,0.401,0.16,0.255,37.8
76571.0,0.412,0.16,0.255,16.0
78399.0,0.422,0.16,0.255,6.59
80204.0,0.432,0.16,0.255,2.67
81976.0,0.442,0.16,0.255,1.19
83704.0,0.452,0.16,0.255,0.686
85391.0,0.463,0.16,0.255,0.516
87028.0,0.473,0.16,0.255,0.44
88608.0,0.483,0.16,0.255,0.392
113823.0,0.493,0.16,0.255,0.352
35943.0,0.007,0.17,0.255,0.326
37636.0,0.017,0.17,0.255,0.357
39357.0,0.027,0.17,0.255,0.395
41104.0,0.037,0.17,0.255,0.451
42875.0,0.048,0.17,0.255,0.569
