x,y,z,dynamic pressure
0.21,0.25,0.35000000000000003,293.0
0.21,0.25,0.36,303.0
0.21,0.25,0.37,309.0
0.21,0.25,0.38,313.0
0.21,0.25,0.39,314.0
0.21,0.25,0.4,316.0
0.21,0.25,0.41000000000000003,318.0
0.21,0.25,0.42,322.0
0.21,0.25,0.43,327.0
0.21,0.25,0.44,332.0
0.21,0.25,0.45,336.0
0.21,0.25,0.46,340.0
0.21,0.25,0.47000000000000003,344.0
0.21,0.25,0.48,334.0
0.21,0.25,0.49,322.0
0.21,0.26,0.0,80.6
0.21,0.26,0.01,82.8
0.21,0.26,0.02,85.7
0.21,0.26,0.03,88.0
0.21,0.26,0.04,90.4
0.21,0.26,0.05,92.7
0.21,0.26,0.06,95.1
0.21,0.26,0.07,97.7
0.21,0.26,0.08,101.0
0.21,0.26,0.09,104.0
0.21,0.26,0.1,109.0
0.21,0.26,0.11,114.0
0.21,0.26,0.12,121.0
0.21,0.26,0.13,129.0
0.21,0.26,0.14,139.0
0.21,0.26,0.15,150.0
0.21,0.26,0.16,161.0
0.21,0.26,0.17,172.0
0.21,0.26,0.18,182.0
0.21,0.26,0.19,189.0
0.21,0.26,0.2,191.0
0.21,0.26,0.21,189.0
0.21,0.26,0.22,184.0
0.21,0.26,0.23,176.0
0.21,0.26,0.24,168.0
0.21,0.26,0.25,162.0
0.21,0.26,0.26,160.0
0.21,0.26,0.27,164.0
0.21,0.26,0.28,174.0
0.21,0.26,0.29,190.0
0.21,0.26,0.3,211.0
0.21,0.26,0.31,232.0
0.21,0.26,0.32,253.0
0.21,0.26,0.33,269.0
0.21,0.26,0.34,279.0
0.21,0.26,0.35000000000000003,284.0
0.21,0.26,0.36,285.0
0.21,0.26,0.37,282.0
0.21,0.26,0.38,278.0
0.21,0.26,0.39,275.0
0.21,0.26,0.4,275.0
0.21,0.26,0.41000000000000003,278.0
0.21,0.26,0.42,285.0
0.21,0.26,0.43,294.0
0.21,0.26,0.44,302.0
0.21,0.26,0.45,310.0
0.21,0.26,0.46,318.0
0.21,0.26,0.47000000000000003,332.0
0.21,0.26,0.48,356.0
0.21,0.26,0.49,372.0
0.21,0.27,0.0,72.2
0.21,0.27,0.01,73.9
0.21,0.27,0.02,76.4
0.21,0.27,0.03,78.5
0.21,0.27,0.04,80.9
0.21,0.27,0.05,83.5
0.21,0.27,0.06,86.5
0.21,0.27,0.07,90.1
0.21,0.27,0.08,94.3
0.21,0.27,0.09,99.4
0.21,0.27,0.1,106.0
0.21,0.27,0.11,113.0
0.21,0.27,0.12,121.0
0.21,0.27,0.13,129.0
0.21,0.27,0.14,137.0
0.21,0.27,0.15,144.0
0.21,0.27,0.16,149.0
0.21,0.27,0.17,150.0
0.21,0.27,0.18,147.0
0.21,0.27,0.19,140.0
0.21,0.27,0.2,130.0
0.21,0.27,0.21,119.0
0.21,0.27,0.22,108.0
0.21,0.27,0.23,99.9
0.21,0.27,0.24,96.0
0.21,0.27,0.25,98.0
0.21,0.27,0.26,107.0
0.21,0.27,0.27,124.0
0.21,0.27,0.28,148.0
0.21,0.27,0.29,175.0
0.21,0.27,0.3,201.0
0.21,0.27,0.31,221.0
0.21,0.27,0.32,234.0
0.21,0.27,0.33,236.0
0.21,0.27,0.34,231.0
0.21,0.27,0.35000000000000003,220.0
0.21,0.27,0.36,207.0
0.21,0.27,0.37,195.0
0.21,0.27,0.38,188.0
0.21,0.27,0.39,186.0
0.21,0.27,0.4,189.0
0.21,0.27,0.41000000000000003,196.0
0.21,0.27,0.42,206.0
0.21,0.27,0.43,218.0
0.21,0.27,0.44,230.0
0.21,0.27,0.45,238.0
0.21,0.27,0.46,249.0
0.21,0.27,0.47000000000000003,269.0
0.21,0.27,0.48,324.0
0.21,0.27,0.49,365.0
0.21,0.28,0.0,63.5
0.21,0.28,0.01,65.0
0.21,0.28,0.02,67.3
0.21,0.28,0.03,69.6
0.21,0.28,0.04,72.4
0.21,0.28,0.05,75.6
0.21,0.28,0.06,79.2
0.21,0.28,0.07,83.5
0.21,0.28,0.08,88.3
0.21,0.28,0.09,93.6
0.21,0.28,0.1,99.1
0.21,0.28,0.11,105.0
0.21,0.28,0.12,109.0
0.21,0.28,0.13,113.0
0.21,0.28,0.14,114.0
0.21,0.28,0.15,112.0
0.21,0.28,0.16,106.0
0.21,0.28,0.17,97.3
0.21,0.28,0.18,86.3
0.21,0.28,0.19,74.4
0.21,0.28,0.2,63.4
0.21,0.28,0.21,54.5
0.21,0.28,0.22,49.0
0.21,0.28,0.23,47.8
0.21,0.28,0.24,52.2
0.21,0.28,0.25,63.3
0.21,0.28,0.26,81.8
0.21,0.28,0.27,107.0
0.21,0.28,0.28,134.0
0.21,0.28,0.29,159.0
0.21,0.28,0.3,174.0
0.21,0.28,0.31,178.0
0.21,0.28,0.32,170.0
0.21,0.28,0.33,152.0
0.21,0.28,0.34,130.0
0.21,0.28,0.35000000000000003,110.0
0.21,0.28,0.36,94.5
0.21,0.28,0.37,85.0
0.21,0.28,0.38,81.5
0.21,0.28,0.39,83.5
0.21,0.28,0.4,89.5
0.21,0.28,0.41000000000000003,98.1
0.21,0.28,0.42,107.0
0.21,0.28,0.43,116.0
0.21,0.28,0.44,122.0
0.21,0.28,0.45,124.0
0.21,0.28,0.46,128.0
0.21,0.28,0.47000000000000003,141.0
0.21,0.28,0.48,189.0
0.21,0.28,0.49,227.0
0.21,0.29,0.0,55.5
0.21,0.29,0.01,56.8
0.21,0.29,0.02,59.1
0.21,0.29,0.03,61.5
0.21,0.29,0.04,64.3
0.21,0.29,0.05,67.4
0.21,0.29,0.06,70.8
0.21,0.29,0.07,74.3
0.21,0.29,0.08,77.9
0.21,0.29,0.09,81.0
0.21,0.29,0.1,83.4
0.21,0.29,0.11,84.5
0.21,0.29,0.12,83.7
0.21,0.29,0.13,80.5
0.21,0.29,0.14,74.7
0.21,0.29,0.15,66.7
0.21,0.29,0.16,57.1
0.21,0.29,0.17,47.3
0.21,0.29,0.18,38.4
0.21,0.29,0.19,31.3
0.21,0.29,0.2,26.6
0.21,0.29,0.21,24.4
0.21,0.29,0.22,25.1
0.21,0.29,0.23,29.7
0.21,0.29,0.24,39.4
0.21,0.29,0.25,55.1
0.21,0.29,0.26,75.9
0.21,0.29,0.27,98.2
0.21,0.29,0.28,116.0
0.21,0.29,0.29,124.0
0.21,0.29,0.3,120.0
0.21,0.29,0.31,104.0
0.21,0.29,0.32,82.3
0.21,0.29,0.33,60.1
0.21,0.29,0.34,41.9
0.21,0.29,0.35000000000000003,29.4
0.21,0.29,0.36,22.1
0.21,0.29,0.37,19.1
0.21,0.29,0.38,19.1
0.21,0.29,0.39,21.6
0.21,0.29,0.4,25.8
0.21,0.29,0.41000000000000003,30.6
0.21,0.29,0.42,34.7
0.21,0.29,0.43,36.8
0.21,0.29,0.44,36.3
0.21,0.29,0.45,33.7
0.21,0.29,0.46,31.4
0.21,0.29,0.47000000000000003,34.1
0.21,0.29,0.48,51.0
0.21,0.29,0.49,64.4
0.21,0.3,0.0,47.8
0.21,0.3,0.01,49.0
0.21,0.3,0.02,50.9
0.21,0.3,0.03,52.8
0.21,0.3,0.04,55.0
0.21,0.3,0.05,57.2
0.21,0.3,0.06,59.3
0.21,0.3,0.07,61.0
0.21,0.3,0.08,62.0
0.21,0.3,0.09,62.0
0.21,0.3,0.1,60.7
0.21,0.3,0.11,57.7
0.21,0.3,0.12,53.0
0.21,0.3,0.13,46.7
0.21,0.3,0.14,39.4
0.21,0.3,0.15,32.1
0.21,0.3,0.16,25.5
0.21,0.3,0.17,20.4
0.21,0.3,0.18,16.9
0.21,0.3,0.19,15.1
0.21,0.3,0.2,14.8
0.21,0.3,0.21,16.3
0.21,0.3,0.22,20.2
0.21,0.3,0.23,27.6
0.21,0.3,0.24,39.0
0.21,0.3,0.25,53.5
0.21,0.3,0.26,68.5
0.21,0.3,0.27,79.2
0.21,0.3,0.28,81.4
0.21,0.3,0.29,73.8
0.21,0.3,0.3,58.5
0.21,0.3,0.31,40.5
0.21,0.3,0.32,24.7
0.21,0.3,0.33,13.6
0.21,0.3,0.34,7.18
0.21,0.3,0.35000000000000003,3.98
0.21,0.3,0.36,2.6
0.21,0.3,0.37,2.17
0.21,0.3,0.38,2.32
0.21,0.3,0.39,2.97
0.21,0.3,0.4,4.0
0.21,0.3,0.41000000000000003,5.12
0.21,0.3,0.42,5.81
0.21,0.3,0.43,5.67
0.21,0.3,0.44,4.75
0.21,0.3,0.45,3.63
0.21,0.3,0.46,3.02
0.21,0.3,0.47000000000000003,3.62
0.21,0.3,0.48,5.74
0.21,0.3,0.49,7.14
0.21,0.31,0.0,40.2
0.21,0.31,0.01,40.9
0.21,0.31,0.02,42.1
0.21,0.31,0.03,43.3
0.21,0.31,0.04,44.3
0.21,0.31,0.05,45.1
0.21,0.31,0.06,45.5
0.21,0.31,0.07,45.1
0.21,0.31,0.08,43.8
0.21,0.31,0.09,41.5
0.21,0.31,0.1,38.1
0.21,0.31,0.11,33.6
0.21,0.31,0.12,28.5
0.21,0.31,0.13,23.2
0.21,0.31,0.14,18.4
0.21,0.31,0.15,14.6
0.21,0.31,0.16,11.9
0.21,0.31,0.17,10.4
0.21,0.31,0.18,9.82
0.21,0.31,0.19,10.2
0.21,0.31,0.2,11.7
0.21,0.31,0.21,14.7
0.21,0.31,0.22,19.7
0.21,0.31,0.23,27.0
0.21,0.31,0.24,35.8
0.21,0.31,0.25,44.2
0.21,0.31,0.26,49.5
0.21,0.31,0.27,49.1
0.21,0.31,0.28,42.4
0.21,0.31,0.29,31.4
0.21,0.31,0.3,19.9
0.21,0.31,0.31,10.8
0.21,0.31,0.32,5.17
0.21,0.31,0.33,2.39
0.21,0.31,0.34,1.2
0.21,0.31,0.35000000000000003,0.735
0.21,0.31,0.36,0.537
0.21,0.31,0.37,0.438
0.21,0.31,0.38,0.382
0.21,0.31,0.39,0.362
0.21,0.31,0.4,0.384
0.21,0.31,0.41000000000000003,0.436
0.21,0.31,0.42,0.466
0.21,0.31,0.43,0.473
0.21,0.31,0.44,0.504
0.21,0.31,0.45,0.681
0.21,0.31,0.46,1.04
0.21,0.31,0.47000000000000003,1.85
0.21,0.31,0.48,3.21
0.21,0.31,0.49,3.98
0.21,0.32,0.0,32.5
0.21,0.32,0.01,32.7
0.21,0.32,0.02,33.1
0.21,0.32,0.03,33.3
0.21,0.32,0.04,33.2
0.21,0.32,0.05,32.7
0.21,0.32,0.06,31.7
0.21,0.32,0.07,30.0
0.21,0.32,0.08,27.7
0.21,0.32,0.09,24.7
0.21,0.32,0.1,21.2
0.21,0.32,0.11,17.5
0.21,0.32,0.12,14.1
0.21,0.32,0.13,11.1
0.21,0.32,0.14,8.95
0.21,0.32,0.15,7.51
0.21,0.32,0.16,6.77
0.21,0.32,0.17,6.63
0.21,0.32,0.18,7.07
0.21,0.32,0.19,8.17
0.21,0.32,0.2,10.1
0.21,0.32,0.21,13.1
0.21,0.32,0.22,17.0
0.21,0.32,0.23,21.5
0.21,0.32,0.24,25.5
0.21,0.32,0.25,27.6
0.21,0.32,0.26,26.6
0.21,0.32,0.27,22.2
0.21,0.32,0.28,15.9
0.21,0.32,0.29,9.69
0.21,0.32,0.3,5.07
0.21,0.32,0.31,2.42
0.21,0.32,0.32,1.19
0.21,0.32,0.33,0.692
0.21,0.32,0.34,0.487
0.21,0.32,0.35000000000000003,0.387
0.21,0.32,0.36,0.324
0.21,0.32,0.37,0.277
0.21,0.32,0.38,0.237
0.21,0.32,0.39,0.2
0.21,0.32,0.4,0.174
0.21,0.32,0.41000000000000003,0.169
0.21,0.32,0.42,0.199
0.21,0.32,0.43,0.279
0.21,0.32,0.44,0.411
0.21,0.32,0.45,0.62
0.21,0.32,0.46,0.909
0.21,0.32,0.47000000000000003,1.4
0.21,0.32,0.48,2.03
0.21,0.32,0.49,2.33
0.21,0.33,0.0,25.0
0.21,0.33,0.01,24.8
0.21,0.33,0.02,24.4
0.21,0.33,0.03,23.9
0.21,0.33,0.04,23.0
0.21,0.33,0.05,21.9
0.21,0.33,0.06,20.3
0.21,0.33,0.07,18.3
0.21,0.33,0.08,15.9
0.21,0.33,0.09,13.5
0.21,0.33,0.1,11.0
0.21,0.33,0.11,8.82
0.21,0.33,0.12,7.02
0.21,0.33,0.13,5.71
0.21,0.33,0.14,4.87
0.21,0.33,0.15,4.45
0.21,0.33,0.16,4.38
0.21,0.33,0.17,4.65
0.21,0.33,0.18,5.26
0.21,0.33,0.19,6.26
0.21,0.33,0.2,7.68
0.21,0.33,0.21,9.45
0.21,0.33,0.22,11.3
0.21,0.33,0.23,12.9
0.21,0.33,0.24,13.5
0.21,0.33,0.25,12.6
0.21,0.33,0.26,10.4
0.21,0.33,0.27,7.35
0.21,0.33,0.28,4.47
0.21,0.33,0.29,2.4
0.21,0.33,0.3,1.23
0.21,0.33,0.31,0.705
0.21,0.33,0.32,0.491
0.21,0.33,0.33,0.396
0.21,0.33,0.34,0.34
0.21,0.33,0.35000000000000003,0.297
0.21,0.33,0.36,0.261
0.21,0.33,0.37,0.231
0.21,0.33,0.38,0.206
0.21,0.33,0.39,0.189
0.21,0.33,0.4,0.183
0.21,0.33,0.41000000000000003,0.196
0.21,0.33,0.42,0.233
0.21,0.33,0.43,0.303
0.21,0.33,0.44,0.41
0.21,0.33,0.45,0.573
0.21,0.33,0.46,0.79
0.21,0.33,0.47000000000000003,1.09
0.21,0.33,0.48,1.46
0.21,0.33,0.49,1.64
0.21,0.34,0.0,18.2
0.21,0.34,0.01,17.8
0.21,0.34,0.02,17.0
0.21,0.34,0.03,16.1
0.21,0.34,0.04,14.9
0.21,0.34,0.05,13.6
0.21,0.34,0.06,12.1
0.21,0.34,0.07,10.4
0.21,0.34,0.08,8.7
0.21,0.34,0.09,7.1
0.21,0.34,0.1,5.69
0.21,0.34,0.11,4.56
0.21,0.34,0.12,3.73
0.21,0.34,0.13,3.19
0.21,0.34,0.14,2.9
0.21,0.34,0.15,2.82
0.21,0.34,0.16,2.9
0.21,0.34,0.17,3.14
0.21,0.34,0.18,3.54
0.21,0.34,0.19,4.07
0.21,0.34,0.2,4.7
0.21,0.34,0.21,5.31
0.21,0.34,0.22,5.73
0.21,0.34,0.23,5.76
0.21,0.34,0.24,5.26
0.21,0.34,0.25,4.27
0.21,0.34,0.26,3.04
0.21,0.34,0.27,1.9
0.21,0.34,0.28,1.1
0.21,0.34,0.29,0.656
0.21,0.34,0.3,0.46
0.21,0.34,0.31,0.38
0.21,0.34,0.32,0.34
0.21,0.34,0.33,0.31
0.21,0.34,0.34,0.282
0.21,0.34,0.35000000000000003,0.255
0.21,0.34,0.36,0.23
0.21,0.34,0.37,0.21
0.21,0.34,0.38,0.196
0.21,0.34,0.39,0.19
0.21,0.34,0.4,0.194
0.21,0.34,0.41000000000000003,0.212
0.21,0.34,0.42,0.249
0.21,0.34,0.43,0.309
0.21,0.34,0.44,0.395
0.21,0.34,0.45,0.513
0.21,0.34,0.46,0.664
0.21,0.34,0.47000000000000003,0.854
0.21,0.34,0.48,1.08
0.21,0.34,0.49,1.19
0.21,0.35000000000000003,0.0,12.7
0.21,0.35000000000000003,0.01,12.1
0.21,0.35000000000000003,0.02,11.2
0.21,0.35000000000000003,0.03,10.3
0.21,0.35000000000000003,0.04,9.19
0.21,0.35000000000000003,0.05,8.06
0.21,0.35000000000000003,0.06,6.88
0.21,0.35000000000000003,0.07,5.74
0.21,0.35000000000000003,0.08,4.68
0.21,0.35000000000000003,0.09,3.77
0.21,0.35000000000000003,0.1,3.04
0.21,0.35000000000000003,0.11,2.5
0.21,0.35000000000000003,0.12,2.14
0.21,0.35000000000000003,0.13,1.92
0.21,0.35000000000000003,0.14,1.81
0.21,0.35000000000000003,0.15,1.79
0.21,0.35000000000000003,0.16,1.84
0.21,0.35000000000000003,0.17,1.94
0.21,0.35000000000000003,0.18,2.07
0.21,0.35000000000000003,0.19,2.21
0.21,0.35000000000000003,0.2,2.32
0.21,0.35000000000000003,0.21,2.36
0.21,0.35000000000000003,0.22,2.26
0.21,0.35000000000000003,0.23,2.0
0.21,0.35000000000000003,0.24,1.61
0.21,0.35000000000000003,0.25,1.17
0.21,0.35000000000000003,0.26,0.791
0.21,0.35000000000000003,0.27,0.531
0.21,0.35000000000000003,0.28,0.394
0.21,0.35000000000000003,0.29,0.337
0.21,0.35000000000000003,0.3,0.315
0.21,0.35000000000000003,0.31,0.301
0.21,0.35000000000000003,0.32,0.287
0.21,0.35000000000000003,0.33,0.269
0.21,0.35000000000000003,0.34,0.25
0.21,0.35000000000000003,0.35000000000000003,0.23
0.21,0.35000000000000003,0.36,0.213
0.21,0.35000000000000003,0.37,0.199
0.21,0.35000000000000003,0.38,0.192
0.21,0.35000000000000003,0.39,0.191
0.21,0.35000000000000003,0.4,0.199
0.21,0.35000000000000003,0.41000000000000003,0.219
0.21,0.35000000000000003,0.42,0.253
0.21,0.35000000000000003,0.43,0.302
0.21,0.35000000000000003,0.44,0.369
0.21,0.35000000000000003,0.45,0.456
0.21,0.35000000000000003,0.46,0.562
0.21,0.35000000000000003,0.47000000000000003,0.685
0.21,0.35000000000000003,0.48,0.821
0.21,0.35000000000000003,0.49,0.892
0.21,0.36,0.0,8.53
0.21,0.36,0.01,7.99
0.21,0.36,0.02,7.13
0.21,0.36,0.03,6.36
0.21,0.36,0.04,5.51
0.21,0.36,0.05,4.7
0.21,0.36,0.06,3.91
0.21,0.36,0.07,3.21
0.21,0.36,0.08,2.61
0.21,0.36,0.09,2.13
0.21,0.36,0.1,1.77
0.21,0.36,0.11,1.51
0.21,0.36,0.12,1.34
0.21,0.36,0.13,1.24
0.21,0.36,0.14,1.18
0.21,0.36,0.15,1.15
0.21,0.36,0.16,1.13
0.21,0.36,0.17,1.12
0.21,0.36,0.18,1.11
0.21,0.36,0.19,1.08
0.21,0.36,0.2,1.03
0.21,0.36,0.21,0.938
0.21,0.36,0.22,0.811
0.21,0.36,0.23,0.662
0.21,0.36,0.24,0.516
0.21,0.36,0.25,0.399
0.21,0.36,0.26,0.326
0.21,0.36,0.27,0.292
0.21,0.36,0.28,0.28
0.21,0.36,0.29,0.278
0.21,0.36,0.3,0.276
0.21,0.36,0.31,0.269
0.21,0.36,0.32,0.258
0.21,0.36,0.33,0.244
0.21,0.36,0.34,0.228
0.21,0.36,0.35000000000000003,0.213
0.21,0.36,0.36,0.201
0.21,0.36,0.37,0.192
0.21,0.36,0.38,0.189
0.21,0.36,0.39,0.191
0.21,0.36,0.4,0.201
0.21,0.36,0.41000000000000003,0.219
0.21,0.36,0.42,0.248
0.21,0.36,0.43,0.287
0.21,0.36,0.44,0.338
0.21,0.36,0.45,0.401
0.21,0.36,0.46,0.473
0.21,0.36,0.47000000000000003,0.553
0.21,0.36,0.48,0.638
0.21,0.36,0.49,0.681
0.21,0.37,0.0,5.61
0.21,0.37,0.01,5.16
0.21,0.37,0.02,4.49
0.21,0.37,0.03,3.93
0.21,0.37,0.04,3.34
0.21,0.37,0.05,2.81
0.21,0.37,0.06,2.33
0.21,0.37,0.07,1.93
0.21,0.37,0.08,1.6
0.21,0.37,0.09,1.34
0.21,0.37,0.1,1.15
0.21,0.37,0.11,1.02
0.21,0.37,0.12,0.927
0.21,0.37,0.13,0.86
0.21,0.37,0.14,0.81
0.21,0.37,0.15,0.767
0.21,0.37,0.16,0.726
0.21,0.37,0.17,0.683
0.21,0.37,0.18,0.634
0.21,0.37,0.19,0.579
0.21,0.37,0.2,0.516
0.21,0.37,0.21,0.45
0.21,0.37,0.22,0.386
0.21,0.37,0.23,0.331
0.21,0.37,0.24,0.291
0.21,0.37,0.25,0.268
0.21,0.37,0.26,0.258
0.21,0.37,0.27,0.257
0.21,0.37,0.28,0.259
0.21,0.37,0.29,0.259
0.21,0.37,0.3,0.256
0.21,0.37,0.31,0.249
0.21,0.37,0.32,0.238
0.21,0.37,0.33,0.226
0.21,0.37,0.34,0.213
0.21,0.37,0.35000000000000003,0.201
0.21,0.37,0.36,0.192
0.21,0.37,0.37,0.187
0.21,0.37,0.38,0.185
0.21,0.37,0.39,0.189
0.21,0.37,0.4,0.199
0.21,0.37,0.41000000000000003,0.216
0.21,0.37,0.42,0.239
0.21,0.37,0.43,0.27
0.21,0.37,0.44,0.309
0.21,0.37,0.45,0.354
0.21,0.37,0.46,0.405
0.21,0.37,0.47000000000000003,0.458
0.21,0.37,0.48,0.51
0.21,0.37,0.49,0.535
0.21,0.38,0.0,3.66
0.21,0.38,0.01,3.34
0.21,0.38,0.02,2.88
0.21,0.38,0.03,2.51
0.21,0.38,0.04,2.13
0.21,0.38,0.05,1.81
0.21,0.38,0.06,1.52
0.21,0.38,0.07,1.29
0.21,0.38,0.08,1.1
0.21,0.38,0.09,0.957
0.21,0.38,0.1,0.846
0.21,0.38,0.11,0.763
0.21,0.38,0.12,0.698
0.21,0.38,0.13,0.646
0.21,0.38,0.14,0.6
0.21,0.38,0.15,0.558
0.21,0.38,0.16,0.517
0.21,0.38,0.17,0.475
0.21,0.38,0.18,0.432
0.21,0.38,0.19,0.39
0.21,0.38,0.2,0.35
0.21,0.38,0.21,0.315
0.21,0.38,0.22,0.286
0.21,0.38,0.23,0.266
0.21,0.38,0.24,0.255
0.21,0.38,0.25,0.25
0.21,0.38,0.26,0.249
0.21,0.38,0.27,0.25
0.21,0.38,0.28,0.25
0.21,0.38,0.29,0.247
0.21,0.38,0.3,0.242
0.21,0.38,0.31,0.233
0.21,0.38,0.32,0.223
0.21,0.38,0.33,0.212
0.21,0.38,0.34,0.201
0.21,0.38,0.35000000000000003,0.192
0.21,0.38,0.36,0.185
0.21,0.38,0.37,0.182
0.21,0.38,0.38,0.182
0.21,0.38,0.39,0.186
0.21,0.38,0.4,0.195
0.21,0.38,0.41000000000000003,0.209
0.21,0.38,0.42,0.228
0.21,0.38,0.43,0.252
0.21,0.38,0.44,0.281
0.21,0.38,0.45,0.314
0.21,0.38,0.46,0.348
0.21,0.38,0.47000000000000003,0.383
0.21,0.38,0.48,0.416
0.21,0.38,0.49,0.432
0.21,0.39,0.0,2.38
0.21,0.39,0.01,2.18
0.21,0.39,0.02,1.91
0.21,0.39,0.03,1.69
0.21,0.39,0.04,1.46
0.21,0.39,0.05,1.27
0.21,0.39,0.06,1.1
0.21,0.39,0.07,0.959
0.21,0.39,0.08,0.842
0.21,0.39,0.09,0.749
0.21,0.39,0.1,0.673
0.21,0.39,0.11,0.612
0.21,0.39,0.12,0.562
0.21,0.39,0.13,0.518
0.21,0.39,0.14,0.479
0.21,0.39,0.15,0.443
0.21,0.39,0.16,0.409
0.21,0.39,0.17,0.377
0.21,0.39,0.18,0.346
0.21,0.39,0.19,0.319
0.21,0.39,0.2,0.295
0.21,0.39,0.21,0.276
0.21,0.39,0.22,0.262
0.21,0.39,0.23,0.252
0.21,0.39,0.24,0.248
0.21,0.39,0.25,0.245
0.21,0.39,0.26,0.245
0.21,0.39,0.27,0.244
0.21,0.39,0.28,0.241
0.21,0.39,0.29,0.236
0.21,0.39,0.3,0.229
0.21,0.39,0.31,0.221
0.21,0.39,0.32,0.211
0.21,0.39,0.33,0.201
0.21,0.39,0.34,0.191
0.21,0.39,0.35000000000000003,0.184
0.21,0.39,0.36,0.179
0.21,0.39,0.37,0.176
0.21,0.39,0.38,0.177
0.21,0.39,0.39,0.181
0.21,0.39,0.4,0.189
0.21,0.39,0.41000000000000003,0.201
0.21,0.39,0.42,0.216
0.21,0.39,0.43,0.235
0.21,0.39,0.44,0.257
0.21,0.39,0.45,0.28
0.21,0.39,0.46,0.304
0.21,0.39,0.47000000000000003,0.327
0.21,0.39,0.48,0.348
0.21,0.39,0.49,0.358
0.21,0.4,0.0,1.52
0.21,0.4,0.01,1.42
0.21,0.4,0.02,1.28
0.21,0.4,0.03,1.17
0.21,0.4,0.04,1.05
0.21,0.4,0.05,0.943
0.21,0.4,0.06,0.844
0.21,0.4,0.07,0.759
0.21,0.4,0.08,0.683
0.21,0.4,0.09,0.619
0.21,0.4,0.1,0.563
0.21,0.4,0.11,0.515
0.21,0.4,0.12,0.474
0.21,0.4,0.13,0.437
0.21,0.4,0.14,0.405
0.21,0.4,0.15,0.376
0.21,0.4,0.16,0.349
0.21,0.4,0.17,0.325
0.21,0.4,0.18,0.304
0.21,0.4,0.19,0.286
0.21,0.4,0.2,0.271
0.21,0.4,0.21,0.259
0.21,0.4,0.22,0.251
0.21,0.4,0.23,0.246
0.21,0.4,0.24,0.243
0.21,0.4,0.25,0.241
0.21,0.4,0.26,0.239
0.21,0.4,0.27,0.236
0.21,0.4,0.28,0.232
0.21,0.4,0.29,0.226
0.21,0.4,0.3,0.218
0.21,0.4,0.31,0.21
0.21,0.4,0.32,0.2
0.21,0.4,0.33,0.191
0.21,0.4,0.34,0.183
0.21,0.4,0.35000000000000003,0.177
0.21,0.4,0.36,0.172
0.21,0.4,0.37,0.171
0.21,0.4,0.38,0.172
0.21,0.4,0.39,0.176
0.21,0.4,0.4,0.183
0.21,0.4,0.41000000000000003,0.192
0.21,0.4,0.42,0.205
0.21,0.4,0.43,0.219
0.21,0.4,0.44,0.235
0.21,0.4,0.45,0.252
0.21,0.4,0.46,0.268
0.21,0.4,0.47000000000000003,0.283
0.21,0.4,0.48,0.296
0.21,0.4,0.49,0.303
0.21,0.41000000000000003,0.0,0.934
0.21,0.41000000000000003,0.01,0.901
0.21,0.41000000000000003,0.02,0.855
0.21,0.41000000000000003,0.03,0.812
0.21,0.41000000000000003,0.04,0.762
0.21,0.41000000000000003,0.05,0.715
0.21,0.41000000000000003,0.06,0.666
0.21,0.41000000000000003,0.07,0.619
0.21,0.41000000000000003,0.08,0.572
0.21,0.41000000000000003,0.09,0.527
0.21,0.41000000000000003,0.1,0.485
0.21,0.41000000000000003,0.11,0.447
0.21,0.41000000000000003,0.12,0.412
0.21,0.41000000000000003,0.13,0.382
0.21,0.41000000000000003,0.14,0.356
0.21,0.41000000000000003,0.15,0.332
0.21,0.41000000000000003,0.16,0.311
0.21,0.41000000000000003,0.17,0.293
0.21,0.41000000000000003,0.18,0.278
0.21,0.41000000000000003,0.19,0.265
0.21,0.41000000000000003,0.2,0.255
0.21,0.41000000000000003,0.21,0.247
0.21,0.41000000000000003,0.22,0.242
0.21,0.41000000000000003,0.23,0.238
0.21,0.41000000000000003,0.24,0.236
0.21,0.41000000000000003,0.25,0.233
0.21,0.41000000000000003,0.26,0.23
0.21,0.41000000000000003,0.27,0.227
0.21,0.41000000000000003,0.28,0.222
0.21,0.41000000000000003,0.29,0.216
0.21,0.41000000000000003,0.3,0.208
0.21,0.41000000000000003,0.31,0.199
0.21,0.41000000000000003,0.32,0.191
0.21,0.41000000000000003,0.33,0.182
0.21,0.41000000000000003,0.34,0.175
0.21,0.41000000000000003,0.35000000000000003,0.17
0.21,0.41000000000000003,0.36,0.166
0.21,0.41000000000000003,0.37,0.165
0.21,0.41000000000000003,0.38,0.167
0.21,0.41000000000000003,0.39,0.17
0.21,0.41000000000000003,0.4,0.176
0.21,0.41000000000000003,0.41000000000000003,0.184
0.21,0.41000000000000003,0.42,0.194
0.21,0.41000000000000003,0.43,0.205
0.21,0.41000000000000003,0.44,0.216
0.21,0.41000000000000003,0.45,0.228
0.21,0.41000000000000003,0.46,0.24
0.21,0.41000000000000003,0.47000000000000003,0.25
0.21,0.41000000000000003,0.48,0.257
0.21,0.41000000000000003,0.49,0.261
0.21,0.42,0.0,0.535
0.21,0.42,0.01,0.542
0.21,0.42,0.02,0.55
0.21,0.42,0.03,0.553
0.21,0.42,0.04,0.551
0.21,0.42,0.05,0.544
0.21,0.42,0.06,0.531
0.21,0.42,0.07,0.512
0.21,0.42,0.08,0.488
0.21,0.42,0.09,0.458
0.21,0.42,0.1,0.427
